task_id,task_family,literature_anchor,agent,agent_short,task_complexity,tool_need,ambiguity,context_length_k,success_prob_true,success,pass_at_1,confidence,invalid_tool_call,hallucination,timeout,latency_sec,input_tokens,output_tokens,total_tokens,cost_units,failure_mode,stress_type,stressed_success
T0257,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.8104329301950904,0.8469512186280955,0.32691034568452193,8.235552162113022,0.16098986173679075,0,0,0.09386295067613983,0,1,0,49.49819307735451,3548,2117,5665,0.118965,hallucination,evidence_conflict,0
T0257,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.8104329301950904,0.8469512186280955,0.32691034568452193,8.235552162113022,0.13750279609799668,0,0,0.1384143013086163,0,0,0,58.48482116188872,3432,2751,6183,0.14468219999999998,wrong_final_answer,none,0
T0257,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.8104329301950904,0.8469512186280955,0.32691034568452193,8.235552162113022,0.1735888783527824,0,0,0.15368602952991328,1,0,1,66.98981054615142,3345,2611,5956,0.16795920000000003,timeout,none,0
T0258,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.9576902584330256,0.675216139306455,0.32328095564141246,6.6376108035029935,0.057598796987010176,0,0,0.02,0,0,0,41.47983314024788,2928,1760,4688,0.056256,wrong_final_answer,prompt_noise,0
T0258,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.9576902584330256,0.675216139306455,0.32328095564141246,6.6376108035029935,0.10203021525168862,0,0,0.11276943895643766,0,1,0,64.58251152787184,2635,1807,4442,0.0639648,hallucination,prompt_noise,0
T0258,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.9576902584330256,0.675216139306455,0.32328095564141246,6.6376108035029935,0.1398122595092256,0,0,0.24260145775318245,1,0,0,64.65310968569884,2806,2296,5102,0.1010196,invalid_tool_call,prompt_noise,0
T0258,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.9576902584330256,0.675216139306455,0.32328095564141246,6.6376108035029935,0.16633106099032133,0,0,0.2634772850266155,0,0,0,62.83378295555963,3128,2562,5690,0.11949000000000001,wrong_final_answer,none,0
T0258,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.9576902584330256,0.675216139306455,0.32328095564141246,6.6376108035029935,0.09905628777628633,0,0,0.021429306394128447,0,0,0,74.58908175169123,2791,2629,5420,0.126828,wrong_final_answer,evidence_conflict,0
T0258,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.9576902584330256,0.675216139306455,0.32328095564141246,6.6376108035029935,0.13970854910232086,1,1,0.31667143063975467,0,0,0,93.71259463159554,2963,3260,6223,0.17548860000000002,success,schema_shift,0
T0259,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.7303138046166526,0.9005293884855373,0.3099454176418723,3.409995700272769,0.09648714666022688,0,0,0.26145594246862414,1,0,1,32.38553307172827,1542,2106,3648,0.043776,timeout,tool_delay,0
T0259,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.7303138046166526,0.9005293884855373,0.3099454176418723,3.409995700272769,0.12283202613487773,0,0,0.097623066158209,0,1,1,28.2156932235123,2140,1870,4010,0.05774399999999999,timeout,none,0
T0259,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.7303138046166526,0.9005293884855373,0.3099454176418723,3.409995700272769,0.17464467727343624,0,0,0.3065505757706164,1,0,0,72.74948516609084,2081,2303,4384,0.0868032,invalid_tool_call,none,1
T0259,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.7303138046166526,0.9005293884855373,0.3099454176418723,3.409995700272769,0.19365980177499964,0,0,0.02,0,1,0,78.84223796664733,1973,2694,4667,0.098007,hallucination,none,1
T0259,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.7303138046166526,0.9005293884855373,0.3099454176418723,3.409995700272769,0.23073301160842122,1,1,0.24051669274249143,1,0,0,56.21552846445731,1736,2340,4076,0.09537839999999999,success,prompt_noise,0
T0259,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.7303138046166526,0.9005293884855373,0.3099454176418723,3.409995700272769,0.2355633833128264,0,0,0.2949055848322115,1,0,0,88.88261177575399,1525,2754,4279,0.1206678,invalid_tool_call,tool_delay,0
T0260,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.738861526485091,0.8619983699376783,0.7777617599722454,8.30622030292173,0.07992265453732357,0,0,0.02,1,0,0,46.16533045009594,3219,1713,4932,0.05918400000000001,invalid_tool_call,schema_shift,0
T0260,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.738861526485091,0.8619983699376783,0.7777617599722454,8.30622030292173,0.09946943718783398,0,0,0.07153546439388865,1,1,0,63.67668819197601,3291,1836,5127,0.07382879999999999,invalid_tool_call,prompt_noise,0
T0260,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.738861526485091,0.8619983699376783,0.7777617599722454,8.30622030292173,0.09530158798805427,0,0,0.08845186975757348,1,1,1,71.46168725560835,3540,2153,5693,0.1127214,timeout,tool_delay,0
T0260,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.738861526485091,0.8619983699376783,0.7777617599722454,8.30622030292173,0.1663177613220514,0,0,0.02,1,0,0,75.20126146615695,3319,2270,5589,0.117369,invalid_tool_call,none,0
T0260,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.738861526485091,0.8619983699376783,0.7777617599722454,8.30622030292173,0.1391771264337319,0,0,0.33051775498830416,0,0,0,63.96521141100721,3301,2496,5797,0.1356498,ambiguous_instruction,evidence_conflict,0
T0260,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.738861526485091,0.8619983699376783,0.7777617599722454,8.30622030292173,0.17850859578447484,0,0,0.35128766705489867,0,0,1,87.12373106020624,3237,2557,5794,0.16339079999999997,timeout,none,0
T0261,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.4325043135607063,0.9203428369729986,0.5122803067025338,3.608843717801051,0.1431378634070916,0,0,0.5161432972289192,0,0,0,40.45601582743817,2078,1437,3515,0.04218,wrong_final_answer,prompt_noise,0
T0261,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.4325043135607063,0.9203428369729986,0.5122803067025338,3.608843717801051,0.1463249608160326,1,1,0.11539539246468629,1,0,0,37.11249835331247,1708,1609,3317,0.0477648,success,prompt_noise,0
T0261,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.4325043135607063,0.9203428369729986,0.5122803067025338,3.608843717801051,0.24010146347559108,0,0,0.2891128609946776,1,0,0,35.89027160606695,1972,2051,4023,0.0796554,invalid_tool_call,none,0
T0261,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.4325043135607063,0.9203428369729986,0.5122803067025338,3.608843717801051,0.3272938268718268,1,1,0.2889670978986758,0,0,0,68.08793433640194,1869,1889,3758,0.078918,success,none,1
T0261,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.4325043135607063,0.9203428369729986,0.5122803067025338,3.608843717801051,0.22342268367864798,0,0,0.32911716511882305,0,0,1,69.47812795334704,1663,2457,4120,0.09640800000000001,timeout,prompt_noise,0
T0261,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.4325043135607063,0.9203428369729986,0.5122803067025338,3.608843717801051,0.2768625139545894,0,0,0.5396769768301009,0,0,0,62.69271924552721,1623,2407,4030,0.11364600000000002,wrong_final_answer,evidence_conflict,0
T0262,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.5880712728433533,0.8487203229987684,0.3397832876771658,11.810107379724148,0.1236619590417854,0,0,0.045772441536467826,1,0,0,48.099150764967185,4640,1442,6082,0.072984,invalid_tool_call,none,0
T0262,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.5880712728433533,0.8487203229987684,0.3397832876771658,11.810107379724148,0.11342283902804384,0,0,0.02,1,1,0,37.737637159602784,4263,1710,5973,0.0860112,invalid_tool_call,none,0
T0262,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.5880712728433533,0.8487203229987684,0.3397832876771658,11.810107379724148,0.16496019921286675,1,1,0.24753881572490594,1,0,0,79.55989484960637,4244,1564,5808,0.11499839999999999,success,prompt_noise,0
T0262,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.5880712728433533,0.8487203229987684,0.3397832876771658,11.810107379724148,0.19669736042141625,0,0,0.1432655274429127,0,0,0,62.44274980844726,4087,2272,6359,0.133539,wrong_final_answer,none,0
T0262,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.5880712728433533,0.8487203229987684,0.3397832876771658,11.810107379724148,0.20105511286385436,1,1,0.3439893222488214,0,0,0,48.33338903627984,4586,2631,7217,0.1688778,success,prompt_noise,0
T0262,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.5880712728433533,0.8487203229987684,0.3397832876771658,11.810107379724148,0.19842597485737518,1,1,0.31027242288089296,0,0,0,128.01690035680886,4313,3090,7403,0.2087646,success,none,0
T0263,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.8469737808894533,0.8730120661152331,0.6719906813582412,13.35041703538721,0.06557877872028861,0,0,0.32409690754516185,1,0,0,41.97871749831425,4583,1770,6353,0.076236,invalid_tool_call,schema_shift,0
T0263,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.8469737808894533,0.8730120661152331,0.6719906813582412,13.35041703538721,0.10461562964070087,0,0,0.02,0,1,0,77.30055575078066,5057,1278,6335,0.091224,hallucination,none,0
T0263,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.8469737808894533,0.8730120661152331,0.6719906813582412,13.35041703538721,0.060997713718173883,0,0,0.2256069724150145,1,0,0,76.40791227338711,4900,2185,7085,0.140283,invalid_tool_call,evidence_conflict,0
T0263,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.8469737808894533,0.8730120661152331,0.6719906813582412,13.35041703538721,0.10469548924124,0,0,0.23152566488050835,0,0,0,95.29030438321283,4855,2846,7701,0.161721,ambiguous_instruction,none,0
T0263,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.8469737808894533,0.8730120661152331,0.6719906813582412,13.35041703538721,0.13629817637153113,0,0,0.03442593134803344,1,0,0,62.109821476865754,4884,2428,7312,0.1711008,invalid_tool_call,none,0
T0263,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.8469737808894533,0.8730120661152331,0.6719906813582412,13.35041703538721,0.1632209364666514,0,0,0.41138402566301097,0,0,1,80.31284963157258,4675,2714,7389,0.20836980000000002,timeout,prompt_noise,0
T0264,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.657474756158268,0.7516871428696728,0.29656974447226025,7.146573097291249,0.10118634374694123,0,0,0.14433791826098377,0,0,0,22.271512616621802,2926,1818,4744,0.056928,wrong_final_answer,prompt_noise,0
T0264,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.657474756158268,0.7516871428696728,0.29656974447226025,7.146573097291249,0.14669595134599214,0,0,0.16357317039340402,1,0,0,23.689866932669396,3155,2116,5271,0.0759024,invalid_tool_call,schema_shift,0
T0264,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.657474756158268,0.7516871428696728,0.29656974447226025,7.146573097291249,0.2267711212991925,0,0,0.16352912687685167,0,1,0,55.97241587224381,2568,2672,5240,0.103752,hallucination,none,0
T0264,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.657474756158268,0.7516871428696728,0.29656974447226025,7.146573097291249,0.16140377644347997,0,0,0.12739767731839435,0,0,1,63.01043969566828,2774,2261,5035,0.105735,timeout,none,0
T0264,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.657474756158268,0.7516871428696728,0.29656974447226025,7.146573097291249,0.20384755703839552,1,1,0.3613815316319962,0,0,0,66.98003296974012,2868,2695,5563,0.1301742,success,tool_delay,0
T0264,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.657474756158268,0.7516871428696728,0.29656974447226025,7.146573097291249,0.240541626827892,0,0,0.39280372109234263,1,0,0,41.445399292244296,2909,2974,5883,0.1659006,invalid_tool_call,schema_shift,0
T0265,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.8044559162828804,0.9710280088757826,0.8333435756263861,8.426962271231611,0.06025205570165844,0,0,0.02,0,1,0,43.72190667580598,3105,1786,4891,0.058692,hallucination,none,0
T0265,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.8044559162828804,0.9710280088757826,0.8333435756263861,8.426962271231611,0.06677296681141906,0,0,0.24667945615877487,0,0,0,52.77794140569899,3383,2084,5467,0.0787248,ambiguous_instruction,none,0
T0265,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.8044559162828804,0.9710280088757826,0.8333435756263861,8.426962271231611,0.1184231979730323,0,0,0.08128681575027147,1,0,0,79.10969017606736,3120,2504,5624,0.11135519999999999,invalid_tool_call,prompt_noise,0
T0265,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.8044559162828804,0.9710280088757826,0.8333435756263861,8.426962271231611,0.11174937078646305,0,0,0.5384478500912154,1,0,0,136.07685976986568,3492,2435,5927,0.124467,invalid_tool_call,tool_delay,0
T0265,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.8044559162828804,0.9710280088757826,0.8333435756263861,8.426962271231611,0.11523284674651514,0,0,0.2682809698738449,0,0,0,57.53427901285986,3431,2359,5790,0.135486,ambiguous_instruction,schema_shift,0
T0265,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.8044559162828804,0.9710280088757826,0.8333435756263861,8.426962271231611,0.13089091853252127,1,1,0.13643005330916314,0,0,1,99.43144899485458,3576,2840,6416,0.18093120000000001,success,schema_shift,0
T0266,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.7580408669174231,0.9667711058129382,0.462004316210998,2.5849393033247674,0.08157322155344503,0,0,0.02,1,1,0,23.86008174638973,1476,2074,3550,0.0426,invalid_tool_call,schema_shift,0
T0266,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.7580408669174231,0.9667711058129382,0.462004316210998,2.5849393033247674,0.13580751632067373,0,0,0.2585157157589782,1,1,0,32.27148782372999,1489,1833,3322,0.047836800000000006,invalid_tool_call,schema_shift,0
T0266,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.7580408669174231,0.9667711058129382,0.462004316210998,2.5849393033247674,0.1197288024712208,0,0,0.02,1,0,0,40.062180676448634,1457,1971,3428,0.0678744,invalid_tool_call,tool_delay,0
T0266,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.7580408669174231,0.9667711058129382,0.462004316210998,2.5849393033247674,0.18586702574840047,0,0,0.11957899805379048,0,0,0,68.30182187342419,1756,2563,4319,0.090699,wrong_final_answer,none,0
T0266,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.7580408669174231,0.9667711058129382,0.462004316210998,2.5849393033247674,0.17201364476576744,0,0,0.24135579156514442,0,1,0,55.922861922651485,1860,2090,3950,0.09243000000000001,hallucination,prompt_noise,0
T0266,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.7580408669174231,0.9667711058129382,0.462004316210998,2.5849393033247674,0.19224858954505214,0,0,0.3181191432101685,0,1,0,83.51597882792413,1213,3190,4403,0.12416459999999999,hallucination,evidence_conflict,0
T0267,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.600733094927777,0.6956804644819788,0.684080127002292,7.809135450817204,0.08037075986701227,0,0,0.02,1,1,0,47.97742148450772,2875,1745,4620,0.05544,invalid_tool_call,evidence_conflict,1
T0267,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.600733094927777,0.6956804644819788,0.684080127002292,7.809135450817204,0.11057002175232673,0,0,0.037051874690897504,0,1,1,30.79839163674541,3269,1522,4791,0.06899040000000001,timeout,evidence_conflict,0
T0267,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.600733094927777,0.6956804644819788,0.684080127002292,7.809135450817204,0.16957998440661173,0,0,0.02,0,0,0,43.89791148673769,3308,2164,5472,0.1083456,ambiguous_instruction,prompt_noise,0
T0267,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.600733094927777,0.6956804644819788,0.684080127002292,7.809135450817204,0.13926246945535717,0,0,0.32877934860807456,1,0,0,69.8021225121611,3265,2087,5352,0.112392,invalid_tool_call,evidence_conflict,0
T0267,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.600733094927777,0.6956804644819788,0.684080127002292,7.809135450817204,0.20388214260977358,0,0,0.31210453728474313,0,0,0,48.01527450237187,2982,2106,5088,0.11905919999999999,ambiguous_instruction,tool_delay,0
T0267,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.600733094927777,0.6956804644819788,0.684080127002292,7.809135450817204,0.21520356567383275,0,0,0.27152282164455627,0,0,0,62.87296725143463,3162,2529,5691,0.16048620000000002,ambiguous_instruction,tool_delay,0
T0268,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.6944582618890354,0.8327794808648292,0.25023079550109195,3.9882733790858103,0.09909968160715925,0,0,0.02,0,1,0,33.289029262869484,1607,1509,3116,0.037392,hallucination,prompt_noise,0
T0268,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.6944582618890354,0.8327794808648292,0.25023079550109195,3.9882733790858103,0.1390662705583841,0,0,0.12481882767640015,1,0,0,54.62794763408038,2160,1782,3942,0.056764800000000004,invalid_tool_call,none,0
T0268,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.6944582618890354,0.8327794808648292,0.25023079550109195,3.9882733790858103,0.19935190270215422,0,0,0.02,0,1,0,70.86433960944684,1865,2676,4541,0.0899118,hallucination,none,0
T0268,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.6944582618890354,0.8327794808648292,0.25023079550109195,3.9882733790858103,0.1879371305586027,0,0,0.22169977870707208,0,0,0,60.72863012087044,1520,1983,3503,0.073563,wrong_final_answer,none,0
T0268,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.6944582618890354,0.8327794808648292,0.25023079550109195,3.9882733790858103,0.2537448222878816,1,1,0.29056141450037953,0,1,0,97.02013168831277,2043,2132,4175,0.09769499999999999,success,none,0
T0268,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.6944582618890354,0.8327794808648292,0.25023079550109195,3.9882733790858103,0.22166696008298165,0,0,0.3484310669298459,1,0,0,96.20911809454918,1885,2834,4719,0.13307580000000002,invalid_tool_call,evidence_conflict,0
T0269,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.7668677466219347,0.8045577215683202,0.3298946308285286,8.152823489320836,0.07118918792988277,1,1,0.13017449902127584,0,0,0,22.465581959597287,2909,1580,4489,0.053868,success,none,0
T0269,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.7668677466219347,0.8045577215683202,0.3298946308285286,8.152823489320836,0.11225747494764647,0,0,0.1854235020365974,0,1,0,54.84022050131125,3275,1960,5235,0.07538399999999999,hallucination,tool_delay,0
T0269,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.7668677466219347,0.8045577215683202,0.3298946308285286,8.152823489320836,0.1375315722997167,0,0,0.2871464053867746,0,0,0,58.690283931227775,2892,2370,5262,0.10418759999999998,wrong_final_answer,evidence_conflict,0
T0269,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.7668677466219347,0.8045577215683202,0.3298946308285286,8.152823489320836,0.18893859391662918,0,0,0.0809814375924484,0,0,0,65.68727994507331,3240,2286,5526,0.116046,wrong_final_answer,none,0
T0269,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.7668677466219347,0.8045577215683202,0.3298946308285286,8.152823489320836,0.196789224939138,0,0,0.35539724835209224,0,0,0,85.3083767910964,3459,2754,6213,0.1453842,wrong_final_answer,tool_delay,0
T0269,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.7668677466219347,0.8045577215683202,0.3298946308285286,8.152823489320836,0.24067500445139622,0,0,0.3075521038792567,0,0,0,130.27336380603774,3267,3096,6363,0.17943660000000003,wrong_final_answer,tool_delay,0
T0270,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.6683523966062136,0.6799749651917841,0.6132844171849265,7.235562506937149,0.08716397029265967,0,0,0.382630219697755,1,0,0,42.04474466014387,2587,1637,4224,0.050688000000000004,invalid_tool_call,schema_shift,0
T0270,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.6683523966062136,0.6799749651917841,0.6132844171849265,7.235562506937149,0.13233965136867262,0,0,0.14471938956557795,1,0,0,29.304218124460846,3046,1860,4906,0.0706464,invalid_tool_call,prompt_noise,0
T0270,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.6683523966062136,0.6799749651917841,0.6132844171849265,7.235562506937149,0.15231280283603751,0,0,0.26581805348179216,0,0,0,50.00053157636674,2990,2025,5015,0.099297,ambiguous_instruction,evidence_conflict,0
T0270,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.6683523966062136,0.6799749651917841,0.6132844171849265,7.235562506937149,0.14763390773326915,0,0,0.3070078163707564,0,0,0,58.84487508581462,2906,2454,5360,0.11256000000000001,ambiguous_instruction,none,0
T0270,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.6683523966062136,0.6799749651917841,0.6132844171849265,7.235562506937149,0.1581665577942403,0,0,0.20316653447819719,0,0,0,41.20901957179463,3061,2037,5098,0.1192932,ambiguous_instruction,none,0
T0270,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.6683523966062136,0.6799749651917841,0.6132844171849265,7.235562506937149,0.16458961385082083,0,0,0.02,0,1,0,58.83852451459569,2860,2931,5791,0.16330620000000004,hallucination,none,0
T0271,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.7724338333977312,0.9046922213627051,0.4214817700360425,3.299727733442285,0.12083221379059453,1,1,0.02,0,1,0,47.68001405775414,1707,1564,3271,0.039252,success,schema_shift,0
T0271,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.7724338333977312,0.9046922213627051,0.4214817700360425,3.299727733442285,0.1047272483300584,0,0,0.29308733001289533,1,1,0,28.029568987020145,1970,2128,4098,0.05901119999999999,invalid_tool_call,schema_shift,0
T0271,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.7724338333977312,0.9046922213627051,0.4214817700360425,3.299727733442285,0.1872669658415817,0,0,0.2733706254906856,0,0,0,47.11357080354618,1549,2295,3844,0.0761112,wrong_final_answer,none,0
T0271,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.7724338333977312,0.9046922213627051,0.4214817700360425,3.299727733442285,0.2113117142789892,0,0,0.3915438838345813,0,0,0,63.60040078905005,1892,2794,4686,0.098406,wrong_final_answer,schema_shift,0
T0271,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.7724338333977312,0.9046922213627051,0.4214817700360425,3.299727733442285,0.175405820769591,1,1,0.17467847326460084,1,1,0,64.52107584966444,1518,2783,4301,0.10064340000000001,success,tool_delay,0
T0271,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.7724338333977312,0.9046922213627051,0.4214817700360425,3.299727733442285,0.18018256192850096,0,0,0.20225081417612625,0,0,0,67.82785513508011,1593,2581,4174,0.11770680000000003,wrong_final_answer,tool_delay,0
T0272,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.6781120074942407,0.9433658269988946,0.640231150973842,8.209188887363958,0.08995456123487985,0,0,0.02,0,0,0,45.04075006344611,3132,1861,4993,0.059916000000000004,ambiguous_instruction,evidence_conflict,0
T0272,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.6781120074942407,0.9433658269988946,0.640231150973842,8.209188887363958,0.1117940648912244,0,0,0.037238657966512934,0,1,0,41.26873677660478,3205,1336,4541,0.0653904,hallucination,evidence_conflict,0
T0272,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.6781120074942407,0.9433658269988946,0.640231150973842,8.209188887363958,0.14330262145963743,0,0,0.2155413981394329,0,0,0,41.786879466258846,3208,2352,5560,0.11008799999999999,ambiguous_instruction,schema_shift,0
T0272,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.6781120074942407,0.9433658269988946,0.640231150973842,8.209188887363958,0.18193335073157826,0,0,0.2653813146251484,1,0,0,77.79503354869293,3243,2613,5856,0.122976,invalid_tool_call,prompt_noise,0
T0272,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.6781120074942407,0.9433658269988946,0.640231150973842,8.209188887363958,0.15873636099845978,0,0,0.34493763231304997,0,1,1,122.1941710064607,3432,2534,5966,0.1396044,timeout,evidence_conflict,0
T0272,interactive_web,ReAct / WebShop-style interactive decision task,Self_reflecting_agent,Reflect,0.6781120074942407,0.9433658269988946,0.640231150973842,8.209188887363958,0.18266987214552097,1,1,0.14172003317494997,0,0,0,81.76868942871943,3142,2862,6004,0.1693128,success,none,0
T0273,interactive_web,ReAct / WebShop-style interactive decision task,Direct_LLM,Direct,0.6747910990966547,0.9602435094908178,0.4267601112068894,3.6696476358805468,0.12353886242454178,0,0,0.11008630404609177,1,0,0,46.518865415576116,1711,1677,3388,0.040656,invalid_tool_call,schema_shift,0
T0273,interactive_web,ReAct / WebShop-style interactive decision task,CoT_prompted,CoT,0.6747910990966547,0.9602435094908178,0.4267601112068894,3.6696476358805468,0.14699152682239966,0,0,0.18692571339159453,1,0,0,81.16630526965844,1659,1978,3637,0.052372800000000004,invalid_tool_call,none,0
T0273,interactive_web,ReAct / WebShop-style interactive decision task,ReAct_agent,ReAct,0.6747910990966547,0.9602435094908178,0.4267601112068894,3.6696476358805468,0.16792791359493553,0,0,0.05147672582610291,0,0,1,63.842249241636,1941,2589,4530,0.08969400000000001,timeout,none,0
T0273,interactive_web,ReAct / WebShop-style interactive decision task,Tool_router_agent,Tool-router,0.6747910990966547,0.9602435094908178,0.4267601112068894,3.6696476358805468,0.21664572039701346,1,1,0.19366198222730566,0,0,0,55.92802313989133,1859,2655,4514,0.094794,success,evidence_conflict,0
T0273,interactive_web,ReAct / WebShop-style interactive decision task,Memory_agent,Memory,0.6747910990966547,0.9602435094908178,0.4267601112068894,3.6696476358805468,0.23737235467772122,1,1,0.4790874148353717,1,0,1,102.68961535092646,1817,2411,4228,0.09893519999999999,success,schema_shift,0
